"","country","continent","year","lifeExp","pop","gdpPercap","newpop","weight","weighted_mean_gdp"
"856","Kuwait","Asia",1967,64.624,575003,80894.88326,0.0575003,1.1399636995196e-05,0.92217230393276
"857","Kuwait","Asia",1972,67.712,841934,109347.867,0.0841934,1.66916380852159e-05,1.82519502135432
"858","Kuwait","Asia",1977,69.343,1140357,59265.47714,0.1140357,2.26079791669448e-05,1.33987267250016
"859","Kuwait","Asia",1982,71.309,1497494,31354.03573,0.1497494,2.96883459781672e-05,0.930849460564057
"860","Kuwait","Asia",1987,74.174,1891487,28118.42998,0.1891487,3.74993959703382e-05,1.05442413988425
"861","Kuwait","Asia",1992,75.19,1418095,34932.91959,0.1418095,2.81142328382678e-05,0.982112235073748
"862","Kuwait","Asia",1997,76.156,1765345,40300.61996,0.1765345,3.49985863922177e-05,1.41046472932999
"863","Kuwait","Asia",2002,76.904,2111561,35110.10566,0.2111561,4.18624405319853e-05,1.46979471026347
"864","Kuwait","Asia",2007,77.588,2505559,47306.98978,0.2505559,4.96735896509173e-05,2.34990799795186
"865","Lebanon","Asia",1952,55.928,1439529,4834.804067,0.1439529,2.85391694374769e-05,0.137981292465116
"866","Lebanon","Asia",1957,59.489,1647412,6089.786934,0.1647412,3.26605231303661e-05,0.198895627016908
"867","Lebanon","Asia",1962,62.094,1886848,5714.560611,0.1886848,3.7407426161449e-05,0.213767004101107
"868","Lebanon","Asia",1967,63.87,2186894,6006.983042,0.2186894,4.33559437898102e-05,0.260438419115295
"869","Lebanon","Asia",1972,65.421,2680018,7486.384341,0.2680018,5.3132300771633e-05,0.397768824498055
"870","Lebanon","Asia",1977,66.099,3115787,8659.696836,0.3115787,6.17715746776119e-05,0.534923109790453
"871","Lebanon","Asia",1982,66.983,3086876,7640.519521,0.3086876,6.11984039199496e-05,0.467587599804418
"872","Lebanon","Asia",1987,67.926,3089353,5377.091329,0.3089353,6.12475113173668e-05,0.329333462027442
"873","Lebanon","Asia",1992,69.292,3219994,6890.806854,0.3219994,6.38375151550675e-05,0.439891986972868
"874","Lebanon","Asia",1997,70.265,3430388,8754.96385,0.3430388,6.80086503073489e-05,0.595413274928131
"875","Lebanon","Asia",2002,71.028,3677780,9313.93883,0.367778,7.29132838405923e-05,0.679109865585704
"876","Lebanon","Asia",2007,71.993,3921278,10461.05868,0.3921278,7.77407174523408e-05,0.813250207094237
"877","Lesotho","Africa",1952,42.138,748747,298.8462121,0.0748747,1.48441729890836e-05,0.00443612486954477
"878","Lesotho","Africa",1957,45.047,813338,335.9971151,0.0813338,1.61247123134988e-05,0.00541785681915304
"879","Lesotho","Africa",1962,47.747,893143,411.8006266,0.0893143,1.77068745463943e-05,0.00729170203333277
"880","Lesotho","Africa",1967,48.492,996380,498.6390265,0.099638,1.97535844322089e-05,0.00984990811116221
"881","Lesotho","Africa",1972,49.767,1116779,496.5815922,0.1116779,2.21405370126035e-05,0.0109945831218817
"882","Lesotho","Africa",1977,52.208,1251524,745.3695408,0.1251524,2.48119040957625e-05,0.0184940375622321
"883","Lesotho","Africa",1982,55.078,1411807,797.2631074,0.1411807,2.7989571023589e-05,0.0223150523690595
"884","Lesotho","Africa",1987,57.18,1599200,773.9932141,0.15992,3.17047032497526e-05,0.0245392251703627
"885","Lesotho","Africa",1992,59.685,1803195,977.4862725,0.1803195,3.57489759732602e-05,0.0349441332697941
"886","Lesotho","Africa",1997,55.558,1982823,1186.147994,0.1982823,3.93101643395349e-05,0.0466276725751497
"887","Lesotho","Africa",2002,44.593,2046772,1275.184575,0.2046772,4.05779757878331e-05,0.0517444088093682
"888","Lesotho","Africa",2007,42.592,2012649,1569.331442,0.2012649,3.99014752944668e-05,0.062618639761793
"889","Liberia","Africa",1952,38.48,863308,575.5729961,0.0863308,1.71153851632925e-05,0.00985115351784177
"890","Liberia","Africa",1957,39.486,975950,620.9699901,0.097595,1.93485524866158e-05,0.0120148704460632
"891","Liberia","Africa",1962,40.502,1112796,634.1951625,0.1112796,2.20615726347622e-05,0.0139913426421086
"892","Liberia","Africa",1967,41.536,1279406,713.6036483,0.1279406,2.53646745660036e-05,0.0181003243082424
"893","Liberia","Africa",1972,42.614,1482628,803.0054535,0.1482628,2.9393622292255e-05,0.0236032389987999
"894","Liberia","Africa",1977,43.764,1703617,640.3224383,0.1703617,3.37748070511717e-05,0.0216267668041183
"895","Liberia","Africa",1982,44.852,1956875,572.1995694,0.1956875,3.87957361004625e-05,0.0221989034912407
"896","Liberia","Africa",1987,46.027,2269414,506.1138573,0.2269414,4.49919318539483e-05,0.0227710401779805
"897","Liberia","Africa",1992,40.802,1912974,636.6229191,0.1912974,3.79253833132143e-05,0.0241441682328449
"898","Liberia","Africa",1997,42.221,2200725,609.1739508,0.2200725,4.3630148236188e-05,0.0265783497750283
"899","Liberia","Africa",2002,43.753,2814651,531.4823679,0.2814651,5.58014474153448e-05,0.0296574854045548
"900","Liberia","Africa",2007,45.678,3193942,414.5073415,0.3193942,6.33210250793655e-05,0.0262470297667026
"901","Libya","Africa",1952,42.723,1019729,2387.54806,0.1019729,2.02164865808948e-05,0.0482678333162314
"902","Libya","Africa",1957,45.289,1201578,3448.284395,0.1201578,2.38217070544217e-05,0.0821440206980239
"903","Libya","Africa",1962,47.808,1441863,6757.030816,0.1441863,2.85854418095285e-05,0.193152711195959
"904","Libya","Africa",1967,50.227,1759224,18772.75169,0.1759224,3.48772354113574e-05,0.654741680011088
"905","Libya","Africa",1972,52.773,2183877,21011.49721,0.2183877,4.32961307022011e-05,0.909716529453093
"906","Libya","Africa",1977,57.442,2721783,21951.21176,0.2721783,5.39603066065667e-05,1.18449411695527
"907","Libya","Africa",1982,62.155,3344074,17364.27538,0.3344074,6.62974448569367e-05,1.15120708948621
"908","Libya","Africa",1987,66.234,3799845,11770.5898,0.3799845,7.5333265457764e-05,0.886716965997849
"909","Libya","Africa",1992,68.755,4364501,9640.138501,0.4364501,8.65277695336722e-05,0.834139682487208
"910","Libya","Africa",1997,71.555,4759670,9467.446056,0.475967,9.43621341400388e-05,0.893368414699853
"911","Libya","Africa",2002,72.737,5368585,9534.677467,0.5368585,0.000106434088479285,1.01481470514413
"912","Libya","Africa",2007,73.952,6036914,12057.49928,0.6036914,0.00011968394629457,1.44308909627434
"913","Madagascar","Africa",1952,36.681,4762912,1443.011715,0.4762912,9.44264079318945e-05,0.136258412851093
"914","Madagascar","Africa",1957,38.865,5181679,1589.20275,0.5181679,0.000102728611199647,0.163256591422159
"915","Madagascar","Africa",1962,40.848,5703324,1643.38711,0.5703324,0.000113070407051771,0.185818449471333
"916","Madagascar","Africa",1967,42.881,6334556,1634.047282,0.6334556,0.000125584803776226,0.205211507271045
"917","Madagascar","Africa",1972,44.851,7082430,1748.562982,0.708243,0.000140411669232832,0.245518647061359
"918","Madagascar","Africa",1977,46.881,8007166,1544.228586,0.8007166,0.000158744886131509,0.245138391045591
"919","Madagascar","Africa",1982,48.969,9171477,1302.878658,0.9171477,0.000181827761785225,0.236899510261877
"920","Madagascar","Africa",1987,49.35,10568642,1155.441948,1.0568642,0.000209527050001796,0.242096342812768
"921","Madagascar","Africa",1992,52.214,12210395,1040.67619,1.2210395,0.000242075381464021,0.251922085674774
"922","Madagascar","Africa",1997,54.978,14165114,986.2958956,1.4165114,0.000280828374105125,0.276979872747906
"923","Madagascar","Africa",2002,57.286,16473477,894.6370822,1.6473477,0.000326592483602192,0.292181746598316
"924","Madagascar","Africa",2007,59.443,19167654,1044.770126,1.9167654,0.000380005491535726,0.397018385272473
"925","Malawi","Africa",1952,36.256,2917802,369.1650802,0.2917802,5.78464523208696e-05,0.0213548902103193
"926","Malawi","Africa",1957,37.207,3221238,416.3698064,0.3221238,6.38621778932132e-05,0.0265902826456796
"927","Malawi","Africa",1962,38.41,3628608,427.9010856,0.3628608,7.19384316218599e-05,0.0307825329873552
"928","Malawi","Africa",1967,39.487,4147252,495.5147806,0.4147252,8.22207315920104e-05,0.0407415877755865
"929","Malawi","Africa",1972,41.766,4730997,584.6219709,0.4730997,9.37936818162018e-05,0.0548338471213554
"930","Malawi","Africa",1977,43.767,5637246,663.2236766,0.5637246,0.000111760387428624,0.0741221350486522
"931","Malawi","Africa",1982,45.642,6502825,632.8039209,0.6502825,0.000128920795966779,0.0815815851733265
"932","Malawi","Africa",1987,47.457,7824747,635.5173634,0.7824747,0.000155128365207224,0.098586769645047
"933","Malawi","Africa",1992,49.42,10014249,563.2000145,1.0014249,0.00019853601351559,0.111815485690753
"934","Malawi","Africa",1997,47.495,10419991,692.2758103,1.0419991,0.000206579991570844,0.143010331056473
"935","Malawi","Africa",2002,45.009,11824495,665.4231186,1.1824495,0.000234424778047263,0.155991666885323
"936","Malawi","Africa",2007,48.303,13327079,759.3499101,1.3327079,0.000264214035068165,0.200630903776169
"937","Malaysia","Asia",1952,48.463,6748378,1831.132894,0.6748378,0.000133788970677313,0.244985385061629
"938","Malaysia","Asia",1957,52.102,7739235,1810.066992,0.7739235,0.000153433059689282,0.277724116825134
"939","Malaysia","Asia",1962,55.737,8906385,2036.884944,0.8906385,0.000176572219517914,0.359657295464702
"940","Malaysia","Asia",1967,59.371,10154878,2277.742396,1.0154878,0.000201324032971136,0.458564285232059
"941","Malaysia","Asia",1972,63.01,11441462,2849.09478,1.1441462,0.000226831013915283,0.646263057688141
"942","Malaysia","Asia",1977,65.256,12845381,3827.921571,1.2845381,0.000254664202560662,0.974834594343471
"943","Malaysia","Asia",1982,68,14441916,4920.355951,1.4441916,0.000286316071246782,1.40877698502604
"944","Malaysia","Asia",1987,69.5,16331785,5249.802653,1.6331785,0.000323783389797249,1.69979889875493
"945","Malaysia","Asia",1992,70.693,18319502,7277.912802,1.8319502,0.000363190579410486,2.64326936745737
"946","Malaysia","Asia",1997,71.938,20476091,10132.90964,2.0476091,0.000405945715901657,4.1134112579766
"947","Malaysia","Asia",2002,73.044,22662365,10206.97794,2.2662365,0.000449289367973099,4.58588666757796
"948","Malaysia","Asia",2007,74.241,24821286,12451.6558,2.4821286,0.000492090737185617,6.12734448180356
"949","Mali","Africa",1952,33.685,3838168,452.3369807,0.3838168,7.60930324304005e-05,0.0344196925418745
"950","Mali","Africa",1957,35.307,4241884,490.3821867,0.4241884,8.4096844322082e-05,0.0412395944132321
"951","Mali","Africa",1962,36.936,4690372,496.1743428,0.4690372,9.29882768827843e-05,0.0461383971704199
"952","Mali","Africa",1967,38.487,5212416,545.0098873,0.5212416,0.000103337983050439,0.0563202224961292
"953","Mali","Africa",1972,39.977,5828158,581.3688761,0.5828158,0.000115545285069204,0.0671744325193375
"954","Mali","Africa",1977,41.714,6491649,686.3952693,0.6491649,0.000128699227830511,0.0883385411454257
"955","Mali","Africa",1982,43.916,6998256,618.0140641,0.6998256,0.000138742890036144,0.0857450573362165
"956","Mali","Africa",1987,46.364,7634008,684.1715576,0.7634008,0.000151346897352575,0.103547242499638
"957","Mali","Africa",1992,48.388,8416215,739.014375,0.8416215,0.000166854426626511,0.123307819809374
"958","Mali","Africa",1997,49.903,9384984,790.2579846,0.9384984,0.000186060613258927,0.14703588524744
"959","Mali","Africa",2002,51.818,10580176,951.4097518,1.0580176,0.000209755715614154,0.199563633331093
"960","Mali","Africa",2007,54.467,12031795,1042.581557,1.2031795,0.000238534573559816,0.248691747100324
"961","Mauritania","Africa",1952,40.543,1022556,743.1159097,0.1022556,2.02725328515846e-05,0.0150648416919284
"962","Mauritania","Africa",1957,42.338,1076852,846.1202613,0.1076852,2.13489701750266e-05,0.0180637962229794
"963","Mauritania","Africa",1962,44.248,1146757,1055.896036,0.1146757,2.27348614210709e-05,0.0240056500535181
"964","Mauritania","Africa",1967,46.289,1230542,1421.145193,0.1230542,2.4395928555751e-05,0.034670156595777
"965","Mauritania","Africa",1972,48.437,1332786,1586.851781,0.1332786,2.64229518668239e-05,0.0419293082291468
"966","Mauritania","Africa",1977,50.852,1456688,1497.492223,0.1456688,2.88793526560003e-05,0.0432466060076348
"967","Mauritania","Africa",1982,53.599,1622136,1481.150189,0.1622136,3.21594175279769e-05,0.0476329273496929
"968","Mauritania","Africa",1987,56.145,1841240,1421.603576,0.184124,3.6503231497983e-05,0.0518931244330885
"969","Mauritania","Africa",1992,58.333,2119465,1361.369784,0.2119465,4.2019140115831e-05,0.0572035877033546
"970","Mauritania","Africa",1997,60.43,2444741,1483.136136,0.2444741,4.84678513803798e-05,0.0718844218165188
"971","Mauritania","Africa",2002,62.247,2828858,1579.019543,0.2828858,5.60831061941525e-05,0.0885563207127111
"972","Mauritania","Africa",2007,64.164,3270065,1803.151496,0.3270065,6.48301903654341e-05,0.116898654743397
"973","Mauritius","Africa",1952,50.986,516556,1967.955707,0.0516556,1.02409046347419e-05,0.020153646720783
"974","Mauritius","Africa",1957,58.089,609816,2034.037981,0.0609816,1.20898169815853e-05,0.0245911469238832
"975","Mauritius","Africa",1962,60.246,701016,2529.067487,0.0701016,1.38978891028818e-05,0.03514869946803
"976","Mauritius","Africa",1967,61.557,789309,2475.387562,0.0789309,1.5648328925312e-05,0.0387356787878022
"977","Mauritius","Africa",1972,62.944,851334,2575.484158,0.0851334,1.68779963959635e-05,0.0434690123365852
"978","Mauritius","Africa",1977,64.93,913025,3710.982963,0.0913025,1.81010421989778e-05,0.0671726592129508
"979","Mauritius","Africa",1982,66.711,992040,3688.037739,0.099204,1.96675424036297e-05,0.072534638617969
"980","Mauritius","Africa",1987,68.74,1042663,4783.586903,0.1042663,2.06711612084147e-05,0.0988822960263743
"981","Mauritius","Africa",1992,69.745,1096202,6058.253846,0.1096202,2.17325907402359e-05,0.131661551435578
"982","Mauritius","Africa",1997,70.736,1149818,7425.705295,0.1149818,2.27955468241771e-05,0.169273012754712
"983","Mauritius","Africa",2002,71.954,1200206,9021.815894,0.1200206,2.37945066711935e-05,0.214669658476062
"984","Mauritius","Africa",2007,72.801,1250882,10956.99112,0.1250882,2.47991762196455e-05,0.271724353621971
"985","Mexico","Americas",1952,50.789,30144317,3478.125529,3.0144317,0.000597621701570456,2.07860329691662
"986","Mexico","Americas",1957,55.19,35015548,4131.546641,3.5015548,0.000694195571828082,2.86810138298339
"987","Mexico","Americas",1962,58.299,41121485,4581.609385,4.1121485,0.00081524792340805,3.73514753698808
"988","Mexico","Americas",1967,60.11,47995559,5754.733883,4.7995559,0.000951528861556399,5.47579538025102
"989","Mexico","Americas",1972,62.361,55984294,6809.40669,5.5984294,0.00110990834662138,7.55781732077044
"990","Mexico","Americas",1977,65.032,63759976,7674.929108,6.3759976,0.00126406398092255,9.70160144155687
"991","Mexico","Americas",1982,67.405,71640904,9611.147541,7.1640904,0.00142030615424213,13.6507720018114
"992","Mexico","Americas",1987,69.498,80122492,8688.156003,8.0122492,0.00158845662361848,13.800758949996
"993","Mexico","Americas",1992,71.455,88111030,9472.384295,8.811103,0.00174683220308908,16.5466659265412
"994","Mexico","Americas",1997,73.67,95895146,9767.29753,9.5895146,0.00190115504441077,18.5691469694203
"995","Mexico","Americas",2002,74.902,102479927,10742.44053,10.2479927,0.00203170064694304,21.8254233745481
"996","Mexico","Americas",2007,76.195,108700891,11977.57496,10.8700891,0.00215503344931135,25.812074680434
"997","Mongolia","Asia",1952,42.244,800663,786.5668575,0.0800663,1.58734259742726e-05,0.0124855107863424
"998","Mongolia","Asia",1957,45.248,882134,912.6626085,0.0882134,1.74886172439453e-05,0.0159612070329172
"999","Mongolia","Asia",1962,48.251,1010280,1056.353958,0.101028,2.0029156827889e-05,0.0211578790905433
"1000","Mongolia","Asia",1967,51.253,1149500,1226.04113,0.11495,2.27892423621752e-05,0.0279405484575652
"1001","Mongolia","Asia",1972,53.754,1320500,1421.741975,0.13205,2.61793775896063e-05,0.0372203199985175
"1002","Mongolia","Asia",1977,55.491,1528000,1647.511665,0.1528,3.02931381726e-05,0.0499082985088153
"1003","Mongolia","Asia",1982,57.489,1756032,2000.603139,0.1756032,3.4813952887112e-05,0.0696489034269545
"1004","Mongolia","Asia",1987,60.222,2015133,2338.008304,0.2015133,3.99507214693495e-05,0.0934051185461302
"1005","Mongolia","Asia",1992,61.271,2312802,1785.402016,0.2312802,4.58521142355142e-05,0.0818644571939494
"1006","Mongolia","Asia",1997,63.625,2494803,1902.2521,0.2494803,4.94603481625766e-05,0.0940860511589925
"1007","Mongolia","Asia",2002,65.033,2674234,2140.739323,0.2674234,5.30176309344665e-05,0.113496927353714
"1008","Mongolia","Asia",2007,66.803,2874127,3095.772271,0.2874127,5.69805800632202e-05,0.176398899745212
"1009","Montenegro","Europe",1952,59.164,413834,2647.585601,0.0413834,8.20440480531398e-06,0.0217218640273245
"1010","Montenegro","Europe",1957,61.448,442829,3682.259903,0.0442829,8.77924089256172e-06,0.0323274467174579
"1011","Montenegro","Europe",1962,63.728,474528,4649.593785,0.0474528,9.40768473217772e-06,0.0437419124619729
"1012","Montenegro","Europe",1967,67.178,501035,5907.850937,0.0501035,9.93319534313394e-06,0.0586838374153379
"1013","Montenegro","Europe",1972,70.636,527678,7778.414017,0.0527678,1.04614022019903e-05,0.0813731175254363
"1014","Montenegro","Europe",1977,73.066,560073,9595.929905,0.0560073,1.11036444867426e-05,0.106549794184821
"1015","Montenegro","Europe",1982,74.101,562548,11222.58762,0.0562548,1.11527122334554e-05,0.125162290240599
"1016","Montenegro","Europe",1987,74.865,569473,11732.51017,0.0569473,1.12900027974902e-05,0.132460072640882
"1017","Montenegro","Europe",1992,75.435,621621,7003.339037,0.0621621,1.23238552643912e-05,0.0863081366594491
"1018","Montenegro","Europe",1997,75.445,692651,6465.613349,0.0692651,1.37320500316686e-05,0.0887861259938922
"1019","Montenegro","Europe",2002,73.981,720230,6557.194282,0.072023,1.42788134201909e-05,0.0936289537126208
"1020","Montenegro","Europe",2007,74.543,684736,9253.896111,0.0684736,1.35751323689486e-05,0.125622864635324
"1021","Morocco","Africa",1952,42.873,9939217,1688.20357,0.9939217,0.00019704847768878,0.332657943497263
"1022","Morocco","Africa",1957,45.423,11406350,1642.002314,1.140635,0.000226134906148584,0.371314039172148
"1023","Morocco","Africa",1962,47.924,13056604,1566.353493,1.3056604,0.000258851772929923,0.405453378698028
"1024","Morocco","Africa",1967,50.335,14770296,1711.04477,1.4770296,0.000292826320404582,0.501038944046605
"1025","Morocco","Africa",1972,52.862,16660670,1930.194975,1.666067,0.000330303650757914,0.63755044691708
"1026","Morocco","Africa",1977,55.73,18396941,2370.619976,1.8396941,0.000364725834860059,0.864626349882534
"1027","Morocco","Africa",1982,59.65,20198730,2702.620356,2.019873,0.000400446936388116,1.08225604178036
"1028","Morocco","Africa",1987,62.677,22987397,2755.046991,2.2987397,0.000455733241851709,1.25556649666223
"1029","Morocco","Africa",1992,65.393,25798239,2948.047252,2.5798239,0.000511459174500497,1.50780581389638
"1030","Morocco","Africa",1997,67.66,28529501,2982.101858,2.8529501,0.000565607405620635,1.68669889519986
"1031","Morocco","Africa",2002,69.615,31167783,3258.495584,3.1167783,0.000617912275492549,2.01346442099186
"1032","Morocco","Africa",2007,71.164,33757175,3820.17523,3.3757175,0.000669247883895052,2.55664418878579
"1033","Mozambique","Africa",1952,31.286,6446316,468.5260381,0.6446316,0.000127800485138902,0.0598778549693877
"1034","Mozambique","Africa",1957,33.779,7038035,495.5868333,0.7038035,0.000139531522721594,0.0691499854911216
"1035","Mozambique","Africa",1962,36.161,7788944,556.6863539,0.7788944,0.000154418558122149,0.0859627040955145
"1036","Mozambique","Africa",1967,38.113,8680909,566.6691539,0.8680909,0.000172102078403643,0.0975249391534241
"1037","Mozambique","Africa",1972,40.328,9809596,724.9178037,0.9809596,0.00019447869571033,0.140981068960773
"1038","Mozambique","Africa",1977,42.495,11127868,502.3197334,1.1127868,0.000220613902415219,0.110818716645546
"1039","Mozambique","Africa",1982,42.795,12587223,462.2114149,1.2587223,0.000249546129285556,0.115343069499895
"1040","Mozambique","Africa",1987,42.861,12891952,389.8761846,1.2891952,0.000255587489038303,0.099647475057748
"1041","Mozambique","Africa",1992,44.284,13160731,410.8968239,1.3160731,0.000260916127379202,0.107209608044402
"1042","Mozambique","Africa",1997,46.344,16603334,472.3460771,1.6603334,0.000329166944363762,0.155480714881217
"1043","Mozambique","Africa",2002,44.026,18473780,633.6179466,1.847378,0.000366249195098308,0.232062062942093
"1044","Mozambique","Africa",2007,42.082,19951656,823.6856205,1.9951656,0.000395548607316875,0.325807700055711
"1045","Myanmar","Asia",1952,36.319,20092996,331,2.0092996,0.00039835072259784,0.131854089179885
"1046","Myanmar","Asia",1957,41.905,21731844,350,2.1731844,0.000430841461411904,0.150794511494166
"1047","Myanmar","Asia",1962,45.108,23634436,388,2.3634436,0.000468561017918503,0.181801674952379
"1048","Myanmar","Asia",1967,49.379,25870271,349,2.5870271,0.000512887234270686,0.178997644760469
"1049","Myanmar","Asia",1972,53.07,28466390,357,2.846639,0.000564356207817487,0.201475166190843
"1050","Myanmar","Asia",1977,56.059,31528087,371,3.1528087,0.000625055429194211,0.231895564231052
"1051","Myanmar","Asia",1982,58.056,34680442,424,3.4680442,0.000687551977351336,0.291522038396967
"1052","Myanmar","Asia",1987,58.339,38028578,385,3.8028578,0.000753929952788939,0.290263031823741
"1053","Myanmar","Asia",1992,59.32,40546538,347,4.0546538,0.000803849396632577,0.278935740631504
"1054","Myanmar","Asia",1997,60.328,43247867,415,4.3247867,0.000857404195485098,0.355822741126316
"1055","Myanmar","Asia",2002,59.908,45598081,611,4.5598081,0.000903998015797388,0.552342787652204
"1056","Myanmar","Asia",2007,62.069,47761980,944,4.776198,0.000946898075613193,0.893871783378855
"1057","Namibia","Africa",1952,41.725,485831,2423.780443,0.0485831,9.63177068817569e-06,0.0233452974254609
"1058","Namibia","Africa",1957,45.226,548080,2621.448058,0.054808,1.08658790377216e-05,0.0284843375018982
"1059","Namibia","Africa",1962,48.386,621392,3173.215595,0.0621392,1.23193152587358e-05,0.0390918432987419
"1060","Namibia","Africa",1967,51.159,706640,3793.694753,0.070664,1.40093868836951e-05,0.0531473375134211
"1061","Namibia","Africa",1972,53.867,821782,3746.080948,0.0821782,1.62921175875364e-05,0.0610315912972458
"1062","Namibia","Africa",1977,56.437,977026,3876.485958,0.0977026,1.93698845655908e-05,0.0750870855265936
"1063","Namibia","Africa",1982,58.968,1099010,4191.100511,0.109901,2.17882603292338e-05,0.0913167889996526
"1064","Namibia","Africa",1987,60.835,1278184,3693.731337,0.1278184,2.53404479856064e-05,0.093600806818053
"1065","Namibia","Africa",1992,61.999,1554253,3804.537999,0.1554253,3.08136131440956e-05,0.117231562093198
"1066","Namibia","Africa",1997,58.909,1774766,3899.52426,0.1774766,3.51853610353617e-05,0.137206168954252
"1067","Namibia","Africa",2002,51.479,1972153,4072.324751,0.1972153,3.90986278314841e-05,0.15922230984829
"1068","Namibia","Africa",2007,52.906,2055080,4811.060429,0.205508,4.07426848139705e-05,0.196015518679713
"1069","Nepal","Asia",1952,36.157,9182536,545.8657229,0.9182536,0.000182047010355284,0.0993732229093709
"1070","Nepal","Asia",1957,37.686,9682338,597.9363558,0.9682338,0.000191955761039147,0.114777328230563
"1071","Nepal","Asia",1962,39.393,10332057,652.3968593,1.0332057,0.000204836669049856,0.133634799557599
"1072","Nepal","Asia",1967,41.472,11261690,676.4422254,1.126169,0.000223266970698291,0.151027206517468
"1073","Nepal","Asia",1972,43.971,12412593,674.7881296,1.2412593,0.000246084028029613,0.166054580998536
"1074","Nepal","Asia",1977,46.748,13933198,694.1124398,1.3933198,0.00027623055772264,0.191735066368177
"1075","Nepal","Asia",1982,49.594,15796314,718.3730947,1.5796314,0.000313167488625508,0.224971097963333
"1076","Nepal","Asia",1987,52.537,17917180,775.6324501,1.791718,0.000355214404059781,0.2755158185317
"1077","Nepal","Asia",1992,55.727,20326209,897.7403604,2.0326209,0.000402974252462138,0.36176625063728
"1078","Nepal","Asia",1997,59.426,23001113,1010.892138,2.3001113,0.000456005166382583,0.460972037583535
"1079","Nepal","Asia",2002,61.34,25873917,1057.206311,2.5873917,0.000512959517504833,0.542304039193625
"1080","Nepal","Asia",2007,63.785,28901790,1091.359778,2.890179,0.000572988166168501,0.625336237826283
"1081","Netherlands","Europe",1952,72.13,10381988,8941.571858,1.0381988,0.000205826568710913,1.84041305441421
"1082","Netherlands","Europe",1957,72.99,11026383,11276.19344,1.1026383,0.000218601926546471,2.46499761009468
"1083","Netherlands","Europe",1962,73.23,11805689,12790.84956,1.1805689,0.000234051942473655,2.99372318540629
"1084","Netherlands","Europe",1967,73.82,12596822,15363.25136,1.2596822,0.000249736432841393,3.83676359149207
"1085","Netherlands","Europe",1972,73.75,13329874,18794.74567,1.3329874,0.000264269446927584,4.96687704335551
"1086","Netherlands","Europe",1977,75.24,13852989,21209.0592,1.3852989,0.000274640386047453,5.82486420639129
"1087","Netherlands","Europe",1982,76.05,14310401,21399.46046,1.4310401,0.000283708740051252,6.07121396488319
"1088","Netherlands","Europe",1987,76.83,14665278,23651.32361,1.4665278,0.000290744301566487,6.8764875641124
"1089","Netherlands","Europe",1992,77.42,15174244,26790.94961,1.5174244,0.000300834731777976,8.05964814000162
"1090","Netherlands","Europe",1997,78.03,15604464,30246.13063,1.5604464,0.000309363994804557,9.35706379907727
"1091","Netherlands","Europe",2002,78.53,16122830,33724.75778,1.612283,0.000319640783326794,10.7798079943056
"1092","Netherlands","Europe",2007,79.762,16570613,36797.93332,1.6570613,0.00032851823901419,12.088792253648
"1093","New Zealand","Oceania",1952,69.39,1994794,10556.57566,0.1994794,3.95474936308073e-05,0.417486108676985
"1094","New Zealand","Oceania",1957,70.26,2229407,12247.39532,0.2229407,4.41987789881949e-05,0.541319918929732
"1095","New Zealand","Oceania",1962,71.24,2488550,13175.678,0.248855,4.9336380235225e-05,0.650040259664889
"1096","New Zealand","Oceania",1967,71.52,2728150,14463.91893,0.272815,5.40865346240699e-05,0.782303252007185
"1097","New Zealand","Oceania",1972,71.89,2929100,16046.03728,0.29291,5.80704391501065e-05,0.931800431468581
"1098","New Zealand","Oceania",1977,72.22,3164900,16233.7177,0.31649,6.27452572005641e-05,1.01858879240785
"1099","New Zealand","Oceania",1982,73.84,3210650,17632.4104,0.321065,6.36522670640434e-05,1.12234289576362
"1100","New Zealand","Oceania",1987,74.32,3317166,19007.19129,0.3317166,6.57639842797454e-05,1.24998862919767
"1101","New Zealand","Oceania",1992,76.33,3437674,18363.32494,0.3437674,6.81530978235305e-05,1.2515174810011
"1102","New Zealand","Oceania",1997,77.55,3676187,21050.41377,0.3676187,7.28817020545262e-05,1.53418998450964
"1103","New Zealand","Oceania",2002,79.11,3908037,23189.80135,0.3908037,7.74782099637653e-05,1.79670429801331
"1104","New Zealand","Oceania",2007,80.204,4115771,25185.00911,0.4115771,8.15966096791755e-05,2.05501135811515
"1105","Nicaragua","Americas",1952,42.314,1165790,3112.363948,0.116579,2.31121973496305e-05,0.0719335697900511
"1106","Nicaragua","Americas",1957,45.432,1358828,3457.415947,0.1358828,2.69392436890038e-05,0.0931401707304808
"1107","Nicaragua","Americas",1962,48.632,1590597,3634.364406,0.1590597,3.15341457447141e-05,0.114606576868205
"1108","Nicaragua","Americas",1967,51.884,1865490,4643.393534,0.186549,3.69839962890076e-05,0.171731249229858
"1109","Nicaragua","Americas",1972,55.151,2182908,4688.593267,0.2182908,4.32769199359123e-05,0.202907875428017
"1110","Nicaragua","Americas",1977,57.47,2554598,5486.371089,0.2554598,5.06458050978061e-05,0.277861680867732
"1111","Nicaragua","Americas",1982,59.298,2979423,3470.338156,0.2979423,5.90681103492294e-05,0.204986317147749
"1112","Nicaragua","Americas",1987,62.008,3344353,2955.984375,0.3344353,6.63029761302025e-05,0.195990561456877
"1113","Nicaragua","Americas",1992,65.843,4017939,2170.151724,0.4017939,7.96570558220409e-05,0.172867897020966
